ID,City,State,Zip,Title,RedactionRequested
35027,Granville,IL,61326,Chairman,FALSE
16346,Galesburg,IL,61401,Treasurer,FALSE
31385,Peru,IL,61354,Chairman,FALSE
31736,Granville,IL,61326,Chairman,FALSE
30392,Monticello,IL,61856,Chairman,FALSE
54013,Chicago,IL,60607,Treasurer,FALSE
423,Peoria,IL,61631,Treasurer,FALSE
4821,Dekalb,IL,60115,Chairman,FALSE
2936,Virginia,IL,62691,Chairman,FALSE
283,Sterling,IL,61081,Chairman,FALSE
6995,Lake Forest,IL,60045,Treasurer,FALSE
9644,Lake Forest,IL,60045,Chairman,FALSE
34957,Paris,IL,61944,Treasurer,FALSE
21930,Addison,IL,60101-2348,Chairman,FALSE
21931,Addison,IL,60101-2348,Treasurer,FALSE
20063,Marengo,IL,60152,Treasurer,FALSE
795,Highland Park,IL,60035,Treasurer,FALSE
51443,Lake Bluff,IL,60044,Treasurer,FALSE
40800,Downers Grove,IL,60516,Chairman,FALSE
5494,Freeport,IL,61032-3238,Treasurer,FALSE
28487,Lincoln,IL,62656,Chairman,FALSE
12363,Jacksonville,IL,62650,Treasurer,FALSE
54299,Chicago,IL,60603,Treasurer,FALSE
1585,Nashville,IL,62263,Treasurer,FALSE
9551,Hickory Hills,IL,60457,Treasurer,FALSE
17161,Marine,IL,62061,Chairman,FALSE
47008,Troy,IL,62294,Treasurer,FALSE
13403,Moline,IL,61265,Chairman,FALSE
4127,Schaumburg,IL,60173,Treasurer,FALSE
4128,Schaumburg,IL,60173,Chairman,FALSE
22560,Schaumburg,IL,60173,Treasurer,FALSE
15848,Lovington,IL,61937,Treasurer,FALSE
53302,Fairview Heights,IL,62208,Treasurer,FALSE
1106,Belleville,IL,62223,Treasurer,FALSE
20315,Bloomington,IL,61701,Chairman,FALSE
42641,Granite City,IL,62040,Treasurer,FALSE
1646,Mulkeytown,IL,62865,Treasurer,FALSE
4874,Benton,IL,62812,Chairman,FALSE
7189,Mounds,IL,62964,Chairman,FALSE
32359,Mounds,IL,62964,Chairman,FALSE
9766,Palos Hills,IL,60465,Treasurer,FALSE
52415,Frankfort,IL,60423,Chairperson,FALSE
6245,Frankfort,IL,60423,Treasurer,FALSE
20523,Rockford,IL,61109,Treasurer,FALSE
47938,Rockford,IL,61109,Chairman,FALSE
43849,Crete,IL,60417,Treasurer,FALSE
35803,Gurnee,IL,60031,Chairman,FALSE
46617,Lake Zurich,IL,60047,Chairman,FALSE
42154,Frankfort,IL,60423,Treasurer,FALSE
15098,Mt Vernon,IL,62864,Treasurer,FALSE
28550,Mt Vernon,IL,62864,Chairman,FALSE
36572,Chicago,IL,60631,Chairman,FALSE
32671,Chicago Heights,IL,,Treasurer,FALSE
19069,Walnut,IL,61376,Chairman,FALSE
724,Macedonia,IL,62860,Chairman,FALSE
26136,River Forest,IL,60305,Co-chairman,FALSE
46526,Oak Park,IL,60304,Chairman,FALSE
53904,Chicago,IL,60640-1126,Chairperson,FALSE
53905,Chicago,IL,60640-1126,Treasurer,FALSE
30802,Melrose Park,IL,60160,Treasurer,FALSE
33319,Niles,IL,60714,Chairman,FALSE
14695,Belleville,IL,62223,Treasurer,FALSE
35407,Chicago,IL,60657,Chairman,FALSE
25395,Chicago,IL,60657,Treasurer,FALSE
45267,Chicago,IL,60657,Treasurer,FALSE
38745,Peoria,IL,61614,Treasurer,FALSE
47362,Homer Glen,IL,60491,Chairman,FALSE
36943,Evergreen Park,IL,60805,Treasurer,FALSE
23555,Evergreen Park,IL,60805,Chairman,FALSE
30845,Chicago,IL,60655,Chairman,FALSE
2369,Chicago,IL,60609,Chairman,FALSE
2370,Chicago,IL,60609,Treasurer,FALSE
8651,Des Plaines,IL,,Treasurer,FALSE
20383,Peoria,IL,61614,Treasurer,FALSE
31138,,,,Chairman,TRUE
49419,,,,Treasurer,TRUE
16194,Evergreen Pk,IL,60642,Chairman,FALSE
11252,Chicago,IL,60614,Chairman,FALSE
16060,Chicago,IL,60614,Treasurer,FALSE
40624,Homer Glen,IL,60491,Chairman,FALSE
56759,Homer Glen,IL,60491,Treasurer,FALSE
43354,Lake Villa,IL,60046,Chairman,FALSE
7136,Litchfield,IL,62056,Chairman,FALSE
53033,Dixon,IL,61021,Treasurer,FALSE
12087,Decatur,IL,62525,Treasurer,FALSE
3075,Hanover Park,IL,60103,Chairman,FALSE
14222,Dekalb,IL,60115,Chairman,FALSE
14223,Dekalb,IL,60115,Chairman,FALSE
19606,Springfield,IL,62702,Sec/Treasurer,FALSE
25967,Chicago,IL,60634,Treasurer,FALSE
25335,Lyons,IL,60534,Treasurer,FALSE
8397,Sparland,IL,61565,Treasurer,FALSE
49820,Elgin,IL,60120,Treasurer,FALSE
10941,Lindenhurst,IL,60046,Chairman,FALSE
13531,Homewood,IL,60430,Treasurer,FALSE
9020,Collinsville,IL,62234,Chairman,FALSE
24908,Chicago,IL,60655,Chairman,FALSE
28895,St Louis,MO,63102,Treasurer,FALSE
21819,Jefferson City,MO,65101,Chairman,FALSE
51578,Orland Park,IL,60462,Chairperson,FALSE
46048,Lemont,IL,60439,Treasurer,FALSE
46047,Lemont,IL,60439,Chairman,FALSE
45650,Chicago,IL,60603,Chairman,FALSE
45651,Chicago,IL,60603,Treasurer,FALSE
36184,Barrington,IL,60010,Chairman,FALSE
48430,Barrington,IL,60010,Chairman,FALSE
18684,Collinsville,IL,62234,Treasurer,FALSE
51420,Quincy,IL,62301,Chairperson,FALSE
38385,Chicago,IL,60613,Chairman,FALSE
52801,Peoria,IL,61602,Chairperson,FALSE
13381,Peoria,IL,61614,Treasurer,FALSE
32290,Plainfield,IL,60544,Treasurer,FALSE
10253,Des Plaines,IL,60016,Treasurer,FALSE
13482,Villa Park,IL,60181,Chairman,FALSE
32680,Chicago,IL,60640,Treasurer,FALSE
32002,Chicago,IL,60640,Chairman,FALSE
48714,Oak Forest,IL,60452,Chairman,FALSE
48715,Oak Forest,IL,60452,Treasurer,FALSE
5965,Cuba,IL,61427,Treasurer,FALSE
35121,Chicago,IL,60655,Treasurer,FALSE
31064,Oak Forest,IL,60452,Treasurer,FALSE
27936,Wheaton,IL,60187,Chairman,FALSE
38510,Lewistown,IL,61542,Chairman,FALSE
5964,Cuba,IL,61427,Chairman,FALSE
22696,West Chicago,IL,60185,Chairman,FALSE
27287,Fox Lake,IL,60020,Chairman,FALSE
31287,Fox Lake,IL,60020,Chairman,FALSE
44696,Itasca,IL,60143,Chairman,FALSE
3576,Chicago,IL,60602,Treasurer,FALSE
10158,Virginia,IL,62691,Treasurer,FALSE
2771,Virginia,IL,62691,Chairman,FALSE
46022,Elmhurst,IL,60126,Chairman,FALSE
13739,Peoria,IL,61602,Treasurer,FALSE
50826,Shorewood,IL,60404,Treasurer,FALSE
26959,Gurnee,Il,60031,Chairman,FALSE
26960,Gurnee,Il,60031,Treasurer,FALSE
23681,Hampshire,IL,60140,Chairman,FALSE
23682,Hampshire,IL,60140,Treasurer,FALSE
44614,Northbrook,IL,60062,Chairman,FALSE
44615,Northbrook,IL,60062,Treasurer,FALSE
13238,Hampshire,IL,60140,Chairman,FALSE
34361,Elmhurst,IL,60126,Treasurer,FALSE
37671,Elmhurst,IL,60126,Chairman,FALSE
5247,Galesburg,IL,61401,Chairman,FALSE
1335,Norridge,IL,60656,Chairman,FALSE
1334,Norridge,IL,60656,Treasurer,FALSE
42261,Chicago,IL,60606,Chairman,FALSE
44544,Romeoville,IL,60446,Treasurer,FALSE
47056,Shorewood,IL,60404,Chairman,FALSE
7076,Chicago,IL,,Chairman,FALSE
46659,Plainfield,IL,60544,BookKeeper,FALSE
42992,Milan,IL,61624,Treasurer,FALSE
22904,West Chicago,IL,60185,Chairman,FALSE
32718,Chicago,IL,,Secretary,FALSE
52927,Matteson,IL,60443,Chairperson,FALSE
44100,Matteson,IL,60443,Treasurer,FALSE
30308,Wheaton,IL,60487,Chairman,FALSE
30309,Wheaton,IL,60487,Treasurer,FALSE
33400,Winfield,IL,60190,Chairman,FALSE
34470,Chicago,IL,60690-2922,Treasurer,FALSE
44693,Hampshire,IL,60140,Treasurer,FALSE
19330,Godfrey,IL,62035,Treasurer,FALSE
41186,Orland Park,IL,60462,Chairman,FALSE
39791,Crystal Lake,IL,60012,Treasurer,FALSE
50435,Crystal Lake,IL,60012,Chairperson,FALSE
37837,Elmhurst,IL,60126,Chairman,FALSE
37836,Elmhurst,IL,60126,Treasurer,FALSE
3664,Oak Park,IL,60304,Chairman,FALSE
48287,Chicago Heights,IL,60411,Chairman,FALSE
48026,Chicago,IL,60638,Treasurer,FALSE
52330,Riverwoods,IL,60015,Treasurer,FALSE
52329,Riverwoods,IL,60015,Chairperson,FALSE
39179,Byron,IL,61010,Chairman,FALSE
19377,Worth,IL,60482,Treasurer,FALSE
10570,Montgomery,IL,60538,Treasurer,FALSE
27974,Chicago,IL,60636,Chairman,FALSE
916,Springfield,IL,62704,Treasurer,FALSE
16410,Chicago,IL,60615,Chairman,FALSE
26201,Chicago,IL,60615,Treasurer,FALSE
47464,Belle Rive,IL,62810,Treasurer,FALSE
18007,Chicago,IL,,Treasurer,FALSE
18020,Chicago,IL,,Secretary,FALSE
56730,Chicago,IL,60629,Chairperson,FALSE
56731,Chicago,IL,60629,Treasurer,FALSE
19597,Skokie,IL,60203,Treasurer,FALSE
50051,Havana,IL,62644,Chairperson,FALSE
50052,Havana,IL,62644,Treasurer,FALSE
12316,Collinsville,IL,62234,Treasurer,FALSE
7354,Chicago,IL,60620,Treasurer,FALSE
7355,Chicago,IL,60620,Chairman,FALSE
16475,Garden Prairie,IL,61038,Chairman,FALSE
16579,Chicago,IL,60636,Chairman,FALSE
8438,Chicago,IL,60636,Treasurer,FALSE
57,Elmhurst,IL,60126,Chairman,FALSE
37186,Wheaton,IL,60187,Treasurer,FALSE
31601,Springfield,IL,62704,Liaison,FALSE
30660,Chicago,IL,60629,Treasurer,FALSE
38540,Sherman,IL,62684,Treasurer,FALSE
8481,Chicago,IL,60637,Chairman,FALSE
30659,Chicago,IL,60629,Chairman,FALSE
39971,Chicago,IL,60605,Treasurer,FALSE
12615,Springfield,IL,62704,Treasurer,FALSE
47463,Belle Rive,IL,62810,Chairman,FALSE
44717,Antioch,IL,60002,Treasurer,FALSE
32048,Chicago,IL,60610,Chairman,FALSE
37956,Downers Grove,IL,60516,Chairman,FALSE
42055,Decatur,IL,62526,Chairman,FALSE
43663,Decatur,IL,62526,Treasurer,FALSE
43718,Vandalia,IL,62471,Treasurer,FALSE
9212,Evanston,IL,60204,Treasurer,FALSE
29758,Loves Park,IL,61111,Chairman,FALSE
23277,Loves Park,IL,61111,Chairman,FALSE
23278,Loves Park,IL,61111,Treasurer,FALSE
3090,Lombard,IL,60148,Chairman,FALSE
3052,Lombard,IL,60148,Treasurer,FALSE
53059,Charleston,IL,61920,Treasurer,FALSE
39909,Washington,DC,20036,Chairman,FALSE
39910,Washington,DC,20036,Treasurer,FALSE
39911,Washington,DC,20036,Secretary,FALSE
19611,Pekin,IL,61554,Treasurer,FALSE
37002,Springfield,IL,62707,Treasurer,FALSE
16789,Springfield,IL,62707,Treasurer,FALSE
39483,Springfield,IL,62707-7418,Treasurer,FALSE
3095,Elmhurst,IL,60126,Treasurer,FALSE
10240,Washington,DC,20009,Treasurer,FALSE
2584,Hoffman Estates,IL,60194,Treasurer,FALSE
52062,Michigan City,IN,46380,Treasurer,FALSE
23409,Posen,IL,60469,Treasurer,FALSE
3645,Posen,IL,60469,Chairman,FALSE
29886,Urbana,IL,61801,Chairman,FALSE
34088,Harvey,IL,60426,Chairman,FALSE
34087,Harvey,IL,60426,Treasurer,FALSE
9942,Schaumburg,IL,60193,Treasurer,FALSE
41528,Manhattan,IL,60442,Chairman,FALSE
23234,Arlington Heights,IL,60005,Chairman,FALSE
23235,Arlington Heights,IL,60005,Treasurer,FALSE
31363,Woodstock,IL,60098,Treasurer,FALSE
51116,Morton,IL,61550,Treasurer,FALSE
21012,Des Plaines,IL,60018-4227,Treasurer,FALSE
2699,Rockford,IL,61107,Chairman,FALSE
45172,Crystal Lake,IL,60014,Chairman,FALSE
42324,Crest Hill,IL,60403,Chairman,FALSE
55537,Crest Hill,IL,60403,Treasurer,FALSE
31179,Chicago,Il,60601,Chairman,FALSE
48282,Joliet,IL,60435,Chairman,FALSE
22319,Chicago,IL,60606,Treasurer,FALSE
40045,Peoria,IL,61614-3010,Treasurer,FALSE
51640,O'Fallon,IL,62269-2727,Chairperson,FALSE
27387,St Louis,MO,63101-2607,Chairman,FALSE
23890,Duquoin,IL,62832,Treasurer,FALSE
16427,Pekin,IL,61554,Chairman,FALSE
43728,Humboldt,IL,61931-0104,Chairman,FALSE
28938,Park Ridge,IL,60068,Chairman,FALSE
29336,Edwardsville,IL,62025,Chairman,FALSE
4538,Niles,IL,60648,Treasurer,FALSE
5273,Monmouth,IL,61462,Chairman,FALSE
20572,Rock Island,IL,61204-3700,Chairman,FALSE
45382,Clarendon Hills,IL,60514,Chairman,FALSE
34493,Chicago,IL,60611,Chairman,FALSE
34494,Chicago,IL,60611,Treasurer,FALSE
202,Rock Island,IL,61201,Chairman,FALSE
201,Rock Island,IL,61201,Treasurer,FALSE
41071,Oblong,IL,62449,Co-Chairman,FALSE
25166,Chicago,IL,60655,Chairman,FALSE
38686,Chicago,IL,60602,Chairman,FALSE
49816,Chicago,IL,60602,Treasurer,FALSE
10324,Chicago,IL,60602,Chairman,FALSE
34518,Chicago,IL,60640,Chairman,FALSE
39817,Streamwood,IL,60107,Chairman,FALSE
40332,Streamwood,IL,60107,Treasurer,FALSE
40331,Streamwood,IL,60107,Chairman,FALSE
45449,Streamwood,IL,60107,Chairman,FALSE
38113,Bloomingdale,IL,60108,Chairman,FALSE
40786,Washington,DC,20005,Chairman,FALSE
24648,Effingham,IL,62401,Chairman,FALSE
24650,Effingham,IL,62401,Chairman,FALSE
24089,Dekalb,IL,60115,Chairman,FALSE
24090,Dekalb,IL,60115,Treasurer,FALSE
3983,Evanston,IL,60202,Treasurer,FALSE
4376,Evanston,IL,60202,Treasurer,FALSE
24175,Dundee,IL,60118,Chairman,FALSE
57986,Oak Park,IL,60302,Chairperson,FALSE
24513,Arlington Heights,IL,60005,Chairman,FALSE
44116,Lake Zurich,IL,60047,Chairman,FALSE
16314,Kankakee,IL,60901,Treasurer,FALSE
16932,Alhambra,IL,62001,Treasurer,FALSE
37793,Rockford,IL,61103,Treasurer,FALSE
37792,Rockford,IL,61103,Chairman,FALSE
11034,Ottawa,IL,61350,Treasurer,FALSE
11033,Streator,IL,61364,Chairman,FALSE
16121,Carbondale,IL,62901,Chairman,FALSE
31890,Clinton,IL,61727,Treasurer,FALSE
5797,Taylorville,IL,62568,Treasurer,FALSE
37909,Carlinville,IL,62626,Chairman,FALSE
22848,Rantoul,IL,61866,Treasurer,FALSE
17372,Clinton,IL,61727,Treasurer,FALSE
43394,Clinton,IL,61727,Treasurer,FALSE
7274,Clinton,IL,61727,Treasurer,FALSE
7275,Clinton,IL,61727,Chairman,FALSE
44146,Rochester,IL,62563,Chairman,FALSE
12572,Creve Coeur,IL,61611,Treasurer,FALSE
12573,Creve Coeur,IL,61611,Chairman,FALSE
25821,DuQuoin,IL,62832,Chairman,FALSE
3716,Orland Hills,IL,60477,Treasurer,FALSE
3715,Orland Hills,IL,60477,Chairman,FALSE
48437,Palatine,IL,60074,Treasurer,FALSE
20029,Flossmoor,IL,60422,Treasurer,FALSE
42260,Chicago Heights,IL,60411,Treasurer,FALSE
28132,Park Ridge,IL,60068,Chairman,FALSE
50609,Grayslake,IL,60030,Chairperson,FALSE
18295,Chicago,IL,,Chairman,FALSE
26211,Chicago,IL,,Treasurer,FALSE
53917,Chicago,IL,60624,Treasurer,FALSE
3034,Lombard,IL,60148,Treasurer,FALSE
24007,Chicago,IL,6061,Chairman,FALSE
26153,Westmont,IL,60559-0466,Treasurer,FALSE
14902,,,,Treasurer,TRUE
24113,,,,Chairman,TRUE
48494,Downers Grove,IL,60515,Chairman,FALSE
47663,Springfield,IL,62702,Chairman,FALSE
46932,Clinton,IL,61727,Chairman,FALSE
53043,Urbana,IL,61802,Treasurer,FALSE
18039,Chicago,IL,60643,Treasurer,FALSE
41980,Chicago,IL,60630,Chairman,FALSE
33380,Sterling,IL,61081,Treasurer,FALSE
9762,Chicago,IL,60603,Chairman,FALSE
46054,Berwyn,IL,60402,Treasurer,FALSE
1169,Elgin,IL,60123,Treasurer,FALSE
47647,Chicago,IL,60621,Treasurer,FALSE
47627,Hawthorn Woods,IL,60047,Chairman,FALSE
39796,Chicago,Il,60617,Chairman,FALSE
54015,Downers Grove,IL,60516,Treasurer,FALSE
40473,Chicago,Il,60617,Treasurer,FALSE
51750,Jacksonville,IL,62650,Treasurer,FALSE
51749,Jacksonville,IL,62651,Chairperson,FALSE
3001,Hinsdale,IL,60521,Chairman,FALSE
2947,Hinsdale,IL,60521,Treasurer,FALSE
43156,Channahon,IL,60410,Treasurer,FALSE
12263,Dekalb,IL,60115,Chairman,FALSE
8931,Washington,DC,20003,Treasurer,FALSE
29251,Washington,DC,20005,Treasurer,FALSE
142,Springfield,IL,62701,Chairman,FALSE
143,Springfield,IL,62701,Treasurer,FALSE
31192,Greenview,IL,62642,Chairman,FALSE
48997,Springfield,IL,62703,Treasurer,FALSE
31464,Casey,Il,62420,Chairman,FALSE
31465,Casey,Il,62420,Treasurer,FALSE
52586,Galesburg,IL,61401,Chairperson,FALSE
18805,West Chicago,IL,60185,Treasurer,FALSE
53716,Springfield,IL,62711,Chairperson,FALSE
37324,Channahon,IL,60410,Chairman,FALSE
37325,Channahon,IL,60410,Treasurer,FALSE
33571,Yorkville,IL,60560,Chairman,FALSE
5700,Riverton,IL,62561,Chairman,FALSE
6223,Downers Grove,IL,60516,Chairman,FALSE
15329,Chicago Ridge,IL,60415,Treasurer,FALSE
3771,Chicago Ridge,IL,60415,Chairman,FALSE
36420,Chicago Ridge,IL,60415,Treasurer,FALSE
26729,Chicago Ridge,IL,60415,Chairman,FALSE
42196,Chicago Ridge,IL,60415,Treasurer,FALSE
17282,Evergreen Park,IL,,Chairman,FALSE
50128,Naperville,IL,60563-1414,Chairperson,FALSE
2646,Chicago,IL,60608,Treasurer,FALSE
8970,Chicago,IL,60622,Treasurer,FALSE
8971,Chicago,IL,60622,Chairman,FALSE
1836,Chicago,IL,60633,Treasurer,FALSE
18462,Greenville,IL,62246,Treasurer,FALSE
40831,Chicago,IL,60628,Chairman,FALSE
27467,Springfield,IL,62704-1999,Chairman,FALSE
54312,Breese,IL,62230,Chairperson,FALSE
2835,Chicago,IL,60651,Treasurer,FALSE
13905,Woodstock,IL,60098,Treasurer,FALSE
10571,Grantsburg,IL,62943,Chairman,FALSE
49265,Mt Zion,IL,62549,Treasurer,FALSE
13369,Monmouth,IL,61462,Treasurer,FALSE
22278,Monmouth,IL,61462,Chairman,FALSE
7472,Jonesboro,IL,62952,Chairman,FALSE
43743,Urbana,IL,61802,Treasurer,FALSE
41878,Washington,DC,20006,Treasurer,FALSE
4584,Bourbonnais,IL,60914,Treasurer,FALSE
1151,Wood River,IL,62095,Chairman,FALSE
1760,Florissant,MO,63033,Chairman,FALSE
2875,Canton,IL,61520,Chairman,FALSE
52085,Villa Park,IL,60181,Treasurer,FALSE
52086,Villa Park,IL,60181,Chairperson,FALSE
40830,Villa Park,IL,60181,Treasurer,FALSE
42937,Villa Park,IL,60181,Chairman,FALSE
9320,Country Club Hills,IL,60478-4969,Treasurer,FALSE
38938,Lemont,IL,60439,Treasurer,FALSE
44196,Millstadt,IL,62260,Chairman,FALSE
44197,Millstadt,IL,62260,Treasurer,FALSE
48007,Springfield,IL,62704,Treasurer,FALSE
8446,Chicago,IL,60616,Chairman,FALSE
2717,Mulkeytown,IL,62865,Treasurer,FALSE
48864,Macomb,IL,61455,Chairperson,FALSE
21304,Chicago,IL,60624,Chairman,FALSE
37497,Gardner,IL,60424,Treasurer,FALSE
31701,Chicago,IL,60644,Chairman,FALSE
47555,Chicago,IL,60624,Chairman,FALSE
234,Chicago,IL,60651-1024,Chairman,FALSE
3509,Chicago,IL,60644,Treasurer,FALSE
48281,Chicago,IL,60644,Chairman,FALSE
6961,Sterling,IL,61081,Treasurer,FALSE
4275,Vienna,IL,62995,Treasurer,FALSE
3212,Waukegan,IL,60085,Chairman,FALSE
43776,Maywood,IL,60153,Chairman,FALSE
54229,Chicago,IL,60640,Chairperson,FALSE
49898,Alton,IL,62002,Treasurer,FALSE
20092,Lake Villa,IL,60046,Chairman,FALSE
45190,Evanston,IL,60202,Treasurer,FALSE
8601,Chicago,IL,60614,Chairman,FALSE
17731,Chicago,IL,60609,Chairman,FALSE
5404,Rockford,IL,61102,Treasurer,FALSE
15225,Wheaton,IL,60187,Treasurer,FALSE
12186,Chicago,IL,60614,Treasurer,FALSE
844,Greenville,IL,62246,Chairman,FALSE
19187,Chicago,IL,60630,Treasurer,FALSE
26595,Chicago,IL,60619,Treasurer,FALSE
26594,Chicago,IL,60619,Chairman,FALSE
49756,Springfield,IL,62703,Treasurer,FALSE
27763,Lincoln,IL,62656,Treasurer,FALSE
48203,Chicago,IL,60637,Chairman,FALSE
3376,McHenry,IL,60050,Treasurer,FALSE
28557,McHenry,IL,60050,Exec Director,FALSE
39474,McHenry,IL,60050,Chairperson,FALSE
43658,McHenry,IL,60050,Assist/Treas,FALSE
40696,McHenry,IL,60050,Treasurer,FALSE
14595,Bloomington,IL,61701,Treasurer,FALSE
47040,Chicago,IL,60649,Chairman,FALSE
47041,Chicago,IL,60649,Treasurer,FALSE
13097,Chicago,IL,60640,Chairman,FALSE
44437,Galesburg,IL,61401,Treasurer,FALSE
8915,Chicago,IL,60628,Chairman,FALSE
53090,Shumway,IL,62461,Chairperson,FALSE
14613,Round Lake Beach,IL,60073,Chairman,FALSE
47786,Chicago,IL,60603,Treasurer,FALSE
18668,Harvey,IL,60426,Chairman,FALSE
50524,Canton,IL,61520,Treasurer,FALSE
31470,Princeton,IL,61356,Chairman,FALSE
18301,Decatur,IL,62526,Chairman,FALSE
30497,Joliet,IL,60432,Treasurer,FALSE
50651,Granite City,IL,62040,Treasurer,FALSE
51247,Granite City,IL,62040,Chairperson,FALSE
52014,Evajstom,IL,60201,Chairperson,FALSE
13819,Mulkeytown,IL,62865,Chairman,FALSE
16881,Lombard,IL,60148,Treasurer,FALSE
50532,Berwyn,IL,60402,Chairperson,FALSE
36540,Aurora,IL,60506,Chairman,FALSE
36541,Aurora,IL,60506,Treasurer,FALSE
51467,Naperville,IL,60540,Chairperson,FALSE
44398,Naperville,IL,60540,Chairman,FALSE
50533,Berwyn,IL,60402,Treasurer,FALSE
53025,Glenview,IL,60025,Treasurer,FALSE
24212,Schaumburg,IL,60194,Chairman,FALSE
53614,Chicago,IL,60649,Treasurer,FALSE
11047,Danville,IL,61832,Treasurer,FALSE
19525,Danville,IL,61832,Chairman,FALSE
40690,Carbondale,IL,62901,Treasurer,FALSE
40691,Carbondale,IL,62901,Chairman,FALSE
35304,Glenview,IL,60025,Chairman,FALSE
26653,Chicago,Il,60652,Treasurer,FALSE
17182,Chicago,IL,60617,Chairman,FALSE
35522,Decatur,IL,62526,Chairman,FALSE
38077,Barrington,IL,60010,Treasurer,FALSE
28598,Chicago,IL,60617,Chairman,FALSE
47521,Chicago,IL,60619,Chairman,FALSE
40210,Springfield,IL,62704,Treasurer,FALSE
43777,Maywood,IL,60153,Treasurer,FALSE
11010,Granite City,IL,62040,Chairman,FALSE
14950,Granite City,IL,62040,Treasurer,FALSE
40896,Morton Grove,IL,60053,Treasurer,FALSE
28674,Irving,IL,62051,Treasurer,FALSE
11521,Caseyville,IL,62232,Chairman,FALSE
51616,Country Club Hills,IL,60478,Treasurer,FALSE
34079,Harvard,IL,60033,Chairman,FALSE
24783,Bolingbrook,IL,,Treasurer,FALSE
49620,Chicago,IL,60616,Chairperson,FALSE
49621,Chicago,IL,60616,Treasurer,FALSE
52246,South Holland,IL,60473,Chairman,FALSE
47520,Quincy,IL,62301,Treasurer,FALSE
28790,Chicago,IL,60604,Treasurer,FALSE
22672,Chicago,IL,60628,Chairman,FALSE
17296,Coal Valley,IL,61240,Chairman,FALSE
5864,Granite City,IL,62040,Treasurer,FALSE
51931,Harvey,IL,60426,Chairperson,FALSE
51932,Harvey,IL,60426,Treasurer,FALSE
6691,Pekin,IL,61554,Treasurer,FALSE
41223,Schaumburg,IL,60193,Chairman,FALSE
41224,Schaumburg,IL,60193,Treasurer,FALSE
50182,Milan,IL,61264,Chairperson,FALSE
8725,Chicago,IL,60612,Chairman,FALSE
27503,Rock Island,IL,61201,Treasurer,FALSE
49472,Taylorville,IL,62568,Chairperson,FALSE
42199,Pinckneyville,IL,62274-0128,Chairman,FALSE
43830,Granite City,IL,62040,Treasurer,FALSE
5255,Danville,IL,61832,Chairman,FALSE
5256,Danville,IL,61832,Treasurer,FALSE
7709,Rockford,IL,61104,Chairman,FALSE
26652,Chicago,Il,60652,Chairman,FALSE
11152,Peoria,IL,61615,Treasurer,FALSE
28749,Chicago,IL,60630,Chairman,FALSE
47504,Chicago,IL,60652,Chairman,FALSE
17941,Bolingbrook,IL,60440,Chairman,FALSE
41412,Naperville,IL,60564,Chairman,FALSE
26768,Springfield,IL,62704,Treasurer,FALSE
36911,Polo,IL,61064,Chairman,FALSE
51031,Chicago,IL,60643,Treasurer,FALSE
51032,Chicago,IL,60643,Chairman,FALSE
43209,Springfield,IL,62704,Chairman,FALSE
32183,Mt Vernon,Il,62864,Chairman,FALSE
32184,Mt Vernon,Il,62864,Treasurer,FALSE
32361,Mt Vernon,Il,62864,Exec/Director,FALSE
28228,Winnetka,IL,60093,Treasurer,FALSE
49426,Chicago,IL,60637,Chairperson,FALSE
20420,Chicago,IL,60640,Chairman,FALSE
21325,Alhambra,IL,62001,Treasurer,FALSE
30338,Springfield,IL,62703,Treasurer,FALSE
34062,Elgin,IL,60123,Chairman,FALSE
23781,Chicago,IL,60649,Treasurer,FALSE
5675,E Moline,IL,61244,Treasurer,FALSE
16071,Toluca,IL,61369,Chairman,FALSE
19398,Springfield,IL,62704,Treasurer,FALSE
50132,Caledonia,IL,61011,Chairperson,FALSE
35553,Troy,IL,62294,Treasurer,FALSE
42117,Henderson,IL,61439,Co-Treasurer,FALSE
42809,Henderson,IL,61439,Chairman,FALSE
32132,Henderson,IL,61439,Treasurer,FALSE
18666,Taylorville,IL,62568,Chairman,FALSE
41765,Taylorville,IL,62568,Treasurer,FALSE
45154,Taylorville,IL,62568,Chairman,FALSE
11212,Petersburg,IL,62675,Treasurer,FALSE
11211,Petersburg,IL,62675,Chairman,FALSE
47519,Quincy,IL,62301,Chairman,FALSE
6690,Pekin,IL,61554,Chairman,FALSE
29040,Glen Carbon,IL,62034,Treasurer,FALSE
35727,Glen Carbon,IL,62034,Chairman,FALSE
44198,Millstadt,IL,62260,Secretary,FALSE
18041,Decatur,IL,62526,Treasurer,FALSE
15635,Champaign,IL,61820,Treasurer,FALSE
51278,Chicago,IL,60613,Treasurer,FALSE
51277,Chicago,IL,60613,Chairman,FALSE
53805,Chicago,IL,60613,Chairperson,FALSE
53806,Chicago,IL,60613,Treasurer,FALSE
7473,Wolf Lake,IL,62998,Treasurer,FALSE
33668,Carlinville,IL,62626,Treasurer,FALSE
4258,Bellwood,MO,60104,Chairman,FALSE
42623,Chicago,IL,60651,Treasurer,FALSE
605,Bethalto,IL,62010,Treasurer,FALSE
24562,Monticello,IL,61856,Chairman,FALSE
3626,Bethalto,IL,62010,Chairman,FALSE
4012,Chicago,IL,60620,Chairman,FALSE
16450,Chicago,IL,60614,Chairman,FALSE
30536,Chicago,IL,60614,Treasurer,FALSE
12445,Dawson,IL,62520,Chairman,FALSE
